Hora/Tiempo,Axis 1,Axis 2,Axis 3,Axis 4,Axis 5,Axis 6,Axis 7
18/08/2023 17:45,"100 (pg41, 40)","96.5 (pg71, 27)","75 (pg90, 8)","40.6 (pg41, 45)","44.9 (pg71, 37)","57.2 (pg41, 21)","100 (pg31, 7)"
18/08/2023 18:20,"100 (pg41, 39)","94.6 (pg71, 27)","73.9 (pg90, 8)","40.3 (pg41, 45)","44.8 (pg71, 37)","58.6 (pg71, 21)","100 (pg71, 10)"
18/08/2023 18:56,"1.2 (pg31, 32)","7.1 (pg31, 32)","19.2 (pg31, 32)","2.3 (pg31, 32)","1.2 (pg31, 32)","1.8 (pg31, 32)","1 (pg31, 32)"
18/08/2023 19:45,"1.2 (pg31, 32)","6.8 (pg31, 32)","18.2 (pg31, 32)","1.5 (pg31, 32)","0.3 (pg31, 32)","0.4 (pg31, 32)","0.8 (pg31, 32)"
18/08/2023 20:19,0,0,0,0,0,0,0
18/08/2023 21:04,0,0,0,0,0,0,0
18/08/2023 21:42,"1.2 (pg31, 32)","6.9 (pg31, 32)","17.6 (pg31, 32)","0.4 (pg31, 32)","0.2 (pg31, 32)","0.3 (pg31, 32)","0.8 (pg31, 32)"
18/08/2023 22:16,"0.6 (pg31, 32)","6.3 (pg31, 32)","16.7 (pg31, 32)","0.3 (pg31, 32)","0.2 (pg31, 32)","0.1 (pg31, 32)","0.8 (pg31, 32)"
18/08/2023 23:06,"89.4 (pg71, 19)","92.3 (pg71, 27)","61.7 (pg71, 2)","32.7 (pg71, 30)","45.4 (pg71, 37)","65.9 (pg71, 21)","100 (pg71, 10)"
18/08/2023 23:47,"100 (pg41, 39)","92.1 (pg71, 27)","72 (pg90, 8)","39.1 (pg41, 8)","46.4 (pg71, 37)","66.6 (pg41, 4)","100 (pg41, 9)"
18/09/2023 00:16,"0.5 (pg61, 44)","6.3 (pg61, 44)","19.1 (pg61, 44)","0.6 (pg61, 44)","0.6 (pg61, 44)","0.4 (pg61, 44)","0.7 (pg61, 44)"
18/09/2023 00:56,0,0,0,0,0,0,0
18/09/2023 01:36,"88.6 (pg31, 5)","93.6 (pg71, 27)","62.4 (pg71, 3)","32.4 (pg71, 30)","45.9 (pg71, 37)","68.4 (pg71, 21)","100 (pg71, 10)"
18/09/2023 02:16,"99.7 (pg90, 27)","92.4 (pg71, 27)","70.9 (pg90, 8)","30 (pg71, 30)","45.7 (pg71, 37)","64.3 (pg71, 21)","100 (pg71, 10)"
18/09/2023 02:56,"86.3 (pg71, 19)","94.7 (pg71, 27)","61.3 (pg71, 3)","30.3 (pg71, 30)","46 (pg71, 37)","65.5 (pg71, 21)","100 (pg71, 10)"
18/09/2023 03:36,"86.6 (pg71, 19)","91.5 (pg71, 27)","61.7 (pg71, 3)","30.2 (pg71, 30)","45.7 (pg71, 37)","66.7 (pg71, 21)","100 (pg71, 10)"
18/09/2023 04:16,"89.3 (pg31, 5)","92 (pg71, 27)","61.5 (pg31, 2)","30.3 (pg71, 30)","45.6 (pg71, 37)","66.1 (pg71, 21)","100 (pg31, 7)"
18/09/2023 04:56,"99.7 (pg90, 27)","92.4 (pg71, 27)","71.7 (pg90, 8)","30.4 (pg71, 30)","46.2 (pg71, 37)","65.6 (pg71, 21)","100 (pg71, 10)"
18/09/2023 05:36,"87.7 (pg71, 19)","91.5 (pg71, 27)","61.1 (pg71, 2)","30.3 (pg71, 30)","45.3 (pg71, 37)","65 (pg71, 21)","100 (pg71, 10)"
18/09/2023 06:16,"99.7 (pg90, 27)","58.4 (pg90, 27)","71.8 (pg90, 8)","22.3 (pg90, 14)","42.7 (pg90, 7)","38.7 (pg90, 6)","100 (pg90, 3)"
18/09/2023 06:56,0,0,0,0,0,0,0
18/09/2023 07:36,0,0,0,0,0,0,0
18/09/2023 09:36,"100 (pg90, 26)","94.4 (pg71, 27)","70.6 (pg90, 8)","88.8 (pg90, 30)","46.2 (pg71, 37)","66.1 (pg71, 21)","100 (pg90, 9)"
18/09/2023 10:16,"100 (pg90, 26)","94.8 (pg71, 27)","69 (pg90, 8)","30 (pg71, 30)","45.2 (pg71, 37)","57 (pg71, 21)","100 (pg90, 9)"
18/09/2023 10:56,"100 (pg90, 26)","94.9 (pg71, 27)","68.9 (pg90, 8)","30.1 (pg71, 30)","45 (pg71, 37)","58.2 (pg71, 21)","100 (pg90, 9)"
18/09/2023 11:36,"100 (pg41, 36)","95.8 (pg71, 27)","69.1 (pg90, 8)","37 (pg41, 8)","45 (pg71, 37)","57.2 (pg41, 21)","100 (pg90, 9)"
18/09/2023 12:16,"100 (pg41, 36)","95.8 (pg71, 27)","69 (pg90, 8)","40.2 (pg41, 45)","45 (pg71, 37)","57.1 (pg41, 21)","100 (pg71, 10)"
18/09/2023 12:56,"100 (pg41, 36)","95.9 (pg71, 27)","91.9 (pg51, 11)","45.6 (pg51, 16)","45.3 (pg71, 37)","57.8 (pg41, 21)","100 (pg71, 33)"
18/09/2023 13:36,"100 (pg90, 26)","95.1 (pg71, 27)","92.5 (pg51, 11)","45.6 (pg51, 16)","44.7 (pg71, 37)","58.3 (pg71, 21)","100 (pg31, 7)"
18/09/2023 14:17,"100 (pg41, 36)","95.1 (pg71, 27)","89.3 (pg51, 11)","46 (pg51, 16)","44.8 (pg71, 37)","57.8 (pg71, 21)","100 (pg51, 7)"
18/09/2023 14:56,"100 (pg90, 26)","95.5 (pg71, 27)","69.5 (pg90, 8)","32.8 (pg71, 30)","44.9 (pg71, 37)","56.2 (pg71, 21)","100 (pg71, 27)"
18/09/2023 15:36,"1.5 (pg71, 41)","6.5 (pg71, 41)","19.2 (pg71, 41)","2.4 (pg71, 41)","1.3 (pg71, 41)","2.1 (pg71, 41)","0.8 (pg71, 41)"
18/09/2023 16:16,"100 (pg41, 36)","94.1 (pg71, 27)","68 (pg90, 8)","38.3 (pg41, 8)","45.4 (pg71, 37)","63.8 (pg41, 4)","100 (pg41, 9)"
18/09/2023 16:56,"100 (pg41, 40)","94.7 (pg71, 27)","69.5 (pg90, 8)","39.2 (pg41, 45)","45 (pg71, 37)","60.8 (pg71, 21)","100 (pg71, 10)"
18/09/2023 17:36,"100 (pg41, 36)","95.9 (pg71, 27)","69.4 (pg90, 8)","40.3 (pg41, 45)","45 (pg71, 37)","57.9 (pg41, 21)","100 (pg31, 7)"
18/09/2023 18:16,"100 (pg41, 40)","95.9 (pg71, 27)","69.1 (pg90, 8)","40.1 (pg41, 45)","45 (pg71, 37)","57.1 (pg41, 21)","100 (pg71, 27)"
18/09/2023 18:56,"100 (pg41, 40)","95.6 (pg71, 27)","69.7 (pg90, 8)","36.8 (pg41, 8)","44.8 (pg71, 37)","56.9 (pg41, 21)","100 (pg71, 10)"
18/09/2023 19:36,"100 (pg90, 26)","95.2 (pg71, 27)","69.5 (pg90, 8)","32.9 (pg71, 30)","44.7 (pg71, 37)","56.6 (pg71, 21)","100 (pg71, 10)"
18/09/2023 20:21,"100 (pg41, 36)","95.2 (pg71, 27)","69 (pg90, 8)","39.3 (pg41, 45)","44.8 (pg71, 37)","59.2 (pg41, 21)","100 (pg71, 10)"
18/09/2023 20:56,"99.7 (pg90, 26)","95.1 (pg71, 27)","68.7 (pg90, 8)","30.1 (pg71, 30)","44.8 (pg71, 37)","57.8 (pg71, 21)","100 (pg71, 10)"
18/09/2023 21:36,0,0,0,0,0,0,0
18/09/2023 22:16,"1.3 (pg31, 32)","7.2 (pg31, 32)","19.2 (pg31, 32)","2.3 (pg31, 32)","1.6 (pg31, 32)","1.7 (pg31, 32)","0.8 (pg31, 32)"
18/09/2023 22:56,"88.5 (pg71, 19)","92 (pg71, 27)","60.9 (pg71, 3)","30.6 (pg71, 30)","45 (pg71, 37)","63.7 (pg71, 21)","100 (pg71, 10)"
18/09/2023 23:36,"100 (pg90, 26)","94.2 (pg71, 27)","67 (pg90, 8)","33 (pg71, 30)","45.1 (pg71, 37)","63.5 (pg71, 21)","100 (pg71, 10)"
18/10/2023 00:16,"99.7 (pg90, 26)","94.4 (pg71, 27)","91.5 (pg51, 12)","46.1 (pg51, 17)","45.8 (pg71, 37)","65.3 (pg71, 21)","100 (pg71, 10)"
18/10/2023 00:56,"100 (pg41, 39)","95.1 (pg71, 27)","91.6 (pg51, 12)","45.9 (pg51, 17)","45.7 (pg71, 37)","60 (pg41, 21)","100 (pg71, 10)"
18/10/2023 01:36,"100 (pg90, 26)","95.4 (pg71, 27)","91.3 (pg51, 12)","46.2 (pg51, 17)","45.5 (pg71, 37)","58.4 (pg41, 21)","100 (pg71, 10)"
18/10/2023 02:16,"100 (pg90, 26)","96.2 (pg71, 27)","90.3 (pg51, 12)","45.8 (pg51, 17)","45.2 (pg71, 37)","57.3 (pg71, 21)","100 (pg90, 9)"
18/10/2023 02:56,"100 (pg90, 26)","96.5 (pg71, 27)","89.8 (pg51, 12)","46.1 (pg51, 17)","45.2 (pg71, 37)","57.4 (pg71, 21)","100 (pg90, 9)"
18/10/2023 03:36,"100 (pg90, 26)","96.1 (pg71, 27)","89.5 (pg51, 12)","46.2 (pg51, 17)","45.3 (pg71, 37)","57.2 (pg71, 21)","100 (pg90, 9)"
18/10/2023 04:16,"100 (pg90, 26)","96.2 (pg71, 27)","89.3 (pg51, 12)","46.1 (pg51, 17)","45.2 (pg71, 37)","58.8 (pg71, 21)","100 (pg90, 9)"
18/10/2023 04:56,"100 (pg90, 26)","96.7 (pg71, 27)","89.7 (pg51, 12)","46.3 (pg51, 17)","45.2 (pg71, 37)","57.5 (pg71, 21)","100 (pg90, 9)"
18/10/2023 05:36,"100 (pg90, 26)","96.6 (pg71, 27)","89.4 (pg51, 12)","46.2 (pg51, 17)","45.7 (pg71, 37)","57.8 (pg71, 21)","100 (pg90, 9)"
18/10/2023 06:16,"100 (pg90, 26)","95.9 (pg71, 27)","91.8 (pg51, 12)","46.4 (pg51, 17)","45.8 (pg71, 37)","58.3 (pg71, 21)","100 (pg90, 9)"
18/10/2023 07:00,"100 (pg90, 26)","95.1 (pg71, 27)","91.7 (pg51, 12)","46.1 (pg51, 17)","45.7 (pg71, 37)","57.9 (pg71, 21)","100 (pg71, 10)"
18/10/2023 08:11,"100 (pg90, 26)","96.2 (pg71, 27)","89.8 (pg51, 12)","46.3 (pg51, 17)","45.3 (pg71, 37)","57.1 (pg71, 21)","100 (pg90, 9)"
18/10/2023 08:56,"100 (pg90, 26)","96 (pg71, 27)","90 (pg51, 12)","46.4 (pg51, 17)","45.5 (pg71, 37)","57 (pg71, 21)","100 (pg90, 9)"
18/10/2023 09:36,"100 (pg90, 26)","96.4 (pg71, 27)","90 (pg51, 12)","46.2 (pg51, 17)","45.5 (pg71, 37)","57.2 (pg71, 21)","100 (pg90, 9)"
18/10/2023 10:16,"100 (pg90, 26)","96.4 (pg71, 27)","89.4 (pg51, 12)","46.2 (pg51, 17)","45.1 (pg71, 37)","57 (pg71, 21)","100 (pg90, 9)"
18/10/2023 10:56,"100 (pg90, 26)","96.5 (pg71, 27)","89.4 (pg51, 12)","46.1 (pg51, 17)","45.3 (pg71, 37)","57.9 (pg71, 21)","100 (pg90, 9)"
18/10/2023 11:36,"100 (pg90, 26)","95.8 (pg71, 27)","89.5 (pg51, 12)","46 (pg51, 17)","45 (pg71, 37)","57.3 (pg71, 21)","100 (pg90, 9)"
18/10/2023 12:16,"100 (pg90, 26)","95.1 (pg71, 27)","89.3 (pg51, 12)","45.9 (pg51, 17)","45.5 (pg71, 37)","56.2 (pg71, 21)","100 (pg90, 9)"
18/10/2023 12:56,"100 (pg90, 26)","96.3 (pg71, 27)","91.1 (pg51, 12)","46 (pg51, 17)","45.1 (pg71, 37)","56.8 (pg71, 21)","100 (pg90, 9)"
18/10/2023 13:36,"99.7 (pg90, 26)","96 (pg71, 27)","92.4 (pg51, 12)","45.8 (pg51, 17)","45.3 (pg71, 37)","57.4 (pg71, 21)","100 (pg51, 9)"
18/10/2023 14:16,"100 (pg90, 26)","96.2 (pg71, 27)","92.7 (pg51, 12)","45.7 (pg51, 17)","45.1 (pg71, 37)","55.9 (pg71, 21)","100 (pg71, 10)"
18/10/2023 14:56,"100 (pg41, 39)","96.1 (pg71, 27)","89.8 (pg51, 12)","45.9 (pg51, 17)","45.3 (pg71, 37)","57.3 (pg41, 21)","100 (pg71, 10)"
18/10/2023 15:36,"100 (pg90, 26)","96.4 (pg71, 27)","90 (pg51, 12)","45.6 (pg51, 17)","44.9 (pg71, 37)","55.8 (pg71, 21)","100 (pg90, 9)"
18/10/2023 16:16,"100 (pg90, 26)","96.3 (pg71, 27)","89.9 (pg51, 12)","45.8 (pg51, 17)","44.9 (pg71, 37)","56.6 (pg71, 21)","100 (pg90, 9)"
18/10/2023 16:56,"100 (pg90, 26)","97.1 (pg71, 27)","89.8 (pg51, 12)","45.9 (pg51, 17)","45.3 (pg71, 37)","56 (pg71, 21)","100 (pg90, 9)"
18/10/2023 17:36,"100 (pg90, 26)","96.1 (pg71, 27)","89.7 (pg51, 12)","45.6 (pg51, 17)","45 (pg71, 37)","55.1 (pg71, 21)","100 (pg90, 9)"
18/10/2023 18:16,"100 (pg90, 26)","97.3 (pg71, 27)","89.9 (pg51, 12)","45.5 (pg51, 17)","45 (pg71, 37)","55.3 (pg71, 21)","100 (pg90, 9)"
18/10/2023 19:00,"91.4 (pg71, 19)","96.5 (pg71, 27)","89.9 (pg51, 12)","45.6 (pg51, 17)","44.8 (pg71, 37)","54.8 (pg71, 21)","100 (pg51, 9)"
18/10/2023 19:36,0,0,0,0,0,0,0
18/10/2023 20:18,"100 (pg90, 26)","95.7 (pg71, 27)","89 (pg51, 12)","45.9 (pg51, 17)","44.8 (pg71, 37)","60.7 (pg71, 21)","100 (pg90, 9)"
18/10/2023 20:56,0,0,0,0,0,0,0
18/10/2023 21:36,"89.7 (pg71, 19)","94.1 (pg71, 27)","89.2 (pg51, 12)","46.4 (pg51, 17)","45 (pg71, 37)","63 (pg71, 21)","100 (pg71, 10)"
18/10/2023 22:16,"90.3 (pg71, 19)","94.8 (pg71, 27)","89.6 (pg51, 12)","46.1 (pg51, 17)","45.2 (pg71, 37)","62 (pg71, 21)","100 (pg71, 10)"
18/10/2023 22:56,"100 (pg90, 26)","94.3 (pg71, 27)","89.2 (pg51, 12)","46.1 (pg51, 17)","45.4 (pg71, 37)","62.5 (pg71, 21)","100 (pg90, 9)"
18/10/2023 23:36,"100 (pg90, 26)","94.2 (pg71, 27)","90 (pg51, 12)","46 (pg51, 17)","45.6 (pg71, 37)","61.2 (pg71, 21)","100 (pg90, 9)"
18/11/2023 00:16,"100 (pg90, 26)","93.6 (pg71, 27)","89 (pg51, 12)","46.4 (pg51, 17)","45.4 (pg71, 37)","57.6 (pg71, 21)","100 (pg71, 16)"
18/11/2023 00:56,"100 (pg90, 26)","93.6 (pg71, 27)","89.3 (pg51, 12)","46.4 (pg51, 17)","45.4 (pg71, 37)","58.1 (pg71, 21)","100 (pg71, 27)"
18/11/2023 01:36,"100 (pg90, 26)","94.8 (pg71, 27)","89.1 (pg51, 12)","46.4 (pg51, 17)","45.5 (pg71, 37)","56.5 (pg71, 21)","100 (pg71, 16)"
18/11/2023 02:16,"100 (pg90, 26)","96 (pg71, 27)","89.4 (pg51, 12)","45.9 (pg51, 17)","45.5 (pg71, 37)","56.5 (pg71, 21)","100 (pg90, 9)"
18/11/2023 02:56,"99.7 (pg90, 26)","94.2 (pg71, 27)","88.4 (pg51, 12)","45.9 (pg51, 17)","45.6 (pg71, 37)","56.1 (pg71, 21)","100 (pg90, 9)"
18/11/2023 03:36,"100 (pg90, 26)","94.2 (pg71, 27)","88.7 (pg51, 12)","46.5 (pg51, 17)","45.4 (pg71, 37)","60.2 (pg71, 21)","100 (pg71, 10)"
18/11/2023 04:16,"100 (pg90, 26)","94.4 (pg71, 27)","89.8 (pg51, 12)","46 (pg51, 17)","45.5 (pg71, 37)","56.6 (pg71, 21)","100 (pg90, 9)"
18/11/2023 04:57,"100 (pg90, 26)","58 (pg90, 26)","67.7 (pg90, 8)","23.1 (pg90, 14)","42.3 (pg90, 7)","34.5 (pg90, 6)","100 (pg90, 3)"
18/12/2023 00:16,0,0,0,0,0,0,0
18/12/2023 00:55,0,0,0,0,0,0,0
18/12/2023 01:35,0,0,0,0,0,0,0
18/12/2023 02:55,0,0,0,0,0,0,0
18/12/2023 03:35,0,0,0,0,0,0,0
18/12/2023 04:16,0,0,0,0,0,0,0
18/12/2023 04:56,"1.4 (pg71, 41)","6.1 (pg71, 41)","19.1 (pg71, 41)","2.1 (pg71, 41)","2.2 (pg71, 41)","0.3 (pg71, 41)","0.7 (pg71, 41)"
18/12/2023 05:35,"0.6 (pg71, 41)","6.4 (pg71, 41)","19.5 (pg71, 41)","0.7 (pg71, 41)","0.6 (pg71, 41)","0.2 (pg71, 41)","0.8 (pg71, 41)"
18/12/2023 06:15,"86.3 (pg71, 19)","91.6 (pg71, 27)","88.3 (pg51, 12)","48.8 (pg51, 17)","46.8 (pg71, 37)","73.1 (pg51, 13)","100 (pg51, 9)"
18/12/2023 06:55,"1.7 (pg71, 41)","6.1 (pg71, 41)","19.3 (pg71, 41)","2.4 (pg71, 41)","1.9 (pg71, 41)","1.7 (pg71, 41)","0.8 (pg71, 41)"
18/12/2023 07:35,"100 (pg90, 26)","92.9 (pg71, 27)","89.5 (pg51, 12)","48.1 (pg51, 17)","46.8 (pg71, 37)","71.2 (pg51, 13)","100 (pg51, 9)"
18/12/2023 08:15,"100 (pg90, 26)","93.5 (pg71, 27)","88.6 (pg51, 12)","47.3 (pg51, 17)","46.4 (pg71, 37)","61.3 (pg71, 21)","100 (pg51, 9)"
18/12/2023 08:56,"100 (pg90, 26)","94.1 (pg71, 27)","90.8 (pg51, 12)","47.1 (pg51, 17)","46.1 (pg71, 37)","58.8 (pg71, 21)","100 (pg71, 10)"
18/12/2023 09:36,"100 (pg90, 26)","96.3 (pg71, 27)","91 (pg51, 12)","46.6 (pg51, 17)","45.7 (pg71, 37)","57.5 (pg71, 21)","100 (pg51, 9)"
18/12/2023 10:16,"100 (pg90, 26)","96.3 (pg71, 27)","90.4 (pg51, 12)","46.8 (pg51, 17)","45.8 (pg71, 37)","58.4 (pg71, 21)","100 (pg51, 9)"
18/12/2023 10:56,"100 (pg90, 26)","96.6 (pg71, 27)","90.9 (pg51, 12)","46.4 (pg51, 17)","45.6 (pg71, 37)","56.7 (pg71, 21)","100 (pg51, 9)"
18/12/2023 11:36,"100 (pg90, 26)","96 (pg71, 27)","89.2 (pg51, 12)","46.7 (pg51, 17)","45.6 (pg71, 37)","57.4 (pg71, 21)","100 (pg71, 10)"
18/12/2023 12:16,"100 (pg90, 26)","93.2 (pg71, 27)","88.8 (pg51, 12)","46.4 (pg51, 17)","45.4 (pg71, 37)","57.8 (pg71, 21)","100 (pg71, 10)"
18/12/2023 12:56,"100 (pg90, 26)","95.1 (pg71, 27)","90.5 (pg51, 12)","46 (pg51, 17)","45.4 (pg71, 37)","57.3 (pg71, 21)","100 (pg71, 10)"
18/12/2023 13:36,"100 (pg90, 26)","94.2 (pg71, 27)","89.6 (pg51, 12)","46 (pg51, 17)","45.5 (pg71, 37)","56.2 (pg71, 21)","100 (pg71, 10)"
18/12/2023 14:16,"100 (pg90, 26)","95.7 (pg71, 27)","89.4 (pg51, 12)","46.3 (pg51, 17)","45.3 (pg71, 37)","55.9 (pg71, 21)","100 (pg71, 10)"
18/12/2023 14:56,"100 (pg90, 26)","94.7 (pg71, 27)","88.9 (pg51, 12)","46 (pg51, 17)","45.3 (pg71, 37)","55.7 (pg71, 21)","100 (pg51, 9)"
18/12/2023 15:36,"100 (pg90, 26)","94.1 (pg71, 27)","88.4 (pg51, 12)","46.1 (pg51, 17)","45.4 (pg71, 37)","56 (pg71, 21)","100 (pg90, 9)"
18/12/2023 16:16,"100 (pg90, 26)","94.8 (pg71, 27)","90.7 (pg51, 12)","45.8 (pg51, 17)","45.2 (pg71, 37)","55.8 (pg71, 21)","100 (pg90, 9)"
18/12/2023 16:55,"100 (pg90, 26)","95.2 (pg71, 27)","88.7 (pg51, 12)","46 (pg51, 17)","45.3 (pg71, 37)","55.8 (pg71, 21)","100 (pg71, 10)"
18/12/2023 17:36,"100 (pg90, 26)","95 (pg71, 27)","88.8 (pg51, 12)","46.2 (pg51, 17)","45.3 (pg71, 37)","55.8 (pg71, 21)","100 (pg51, 9)"
18/12/2023 18:15,"92 (pg71, 19)","94.6 (pg71, 27)","88.9 (pg51, 12)","46 (pg51, 17)","45.2 (pg71, 37)","57.4 (pg71, 21)","100 (pg71, 10)"
18/12/2023 18:56,"99.7 (pg90, 26)","93.8 (pg71, 27)","89.9 (pg51, 12)","46.4 (pg51, 17)","45.3 (pg71, 37)","58.7 (pg71, 21)","100 (pg51, 9)"
18/12/2023 19:36,"1.1 (pg90, 29)","5.9 (pg90, 29)","18.9 (pg90, 29)","1.1 (pg90, 29)","0.2 (pg90, 29)","1.4 (pg90, 29)","0.7 (pg90, 29)"
18/12/2023 20:22,0,0,0,0,0,0,0
18/12/2023 20:55,0,0,0,0,0,0,0
18/12/2023 21:36,"0.8 (pg90, 29)","6.1 (pg90, 29)","18.5 (pg90, 29)","0.5 (pg90, 29)","0.2 (pg90, 29)","0.1 (pg90, 29)","0.4 (pg90, 29)"
18/12/2023 22:16,"88.9 (pg71, 19)","94 (pg71, 27)","87.9 (pg51, 12)","46.8 (pg51, 17)","45.9 (pg71, 37)","67.4 (pg71, 21)","100 (pg71, 10)"
18/12/2023 22:56,"89.4 (pg71, 19)","94.1 (pg71, 27)","88.1 (pg51, 12)","47.2 (pg51, 17)","46.1 (pg71, 37)","68.3 (pg71, 21)","100 (pg71, 10)"
18/12/2023 23:36,"100 (pg90, 26)","94.2 (pg71, 27)","89.5 (pg51, 12)","47 (pg51, 17)","46.2 (pg71, 37)","62.1 (pg71, 21)","100 (pg71, 10)"
19/01/2024 00:15,"100 (pg90, 26)","96 (pg71, 27)","68.8 (pg90, 8)","46.5 (pg51, 18)","64.9 (pg61, 46)","58.4 (pg71, 21)","100 (pg71, 10)"
19/01/2024 00:56,"100 (pg90, 26)","97 (pg71, 27)","68.8 (pg90, 8)","46.1 (pg51, 18)","65.4 (pg61, 46)","58.7 (pg71, 21)","100 (pg71, 10)"
19/01/2024 01:36,"100 (pg90, 26)","96.5 (pg71, 27)","69.2 (pg90, 8)","46.4 (pg51, 18)","65.6 (pg61, 46)","57.5 (pg71, 21)","100 (pg90, 9)"
19/01/2024 02:15,"100 (pg90, 26)","95.9 (pg71, 27)","69.7 (pg90, 8)","46.1 (pg51, 18)","65 (pg61, 46)","56.8 (pg71, 21)","100 (pg90, 9)"
19/01/2024 02:56,"100 (pg90, 26)","95.4 (pg71, 27)","69.9 (pg90, 8)","46 (pg51, 18)","64.8 (pg61, 46)","56.7 (pg71, 21)","100 (pg61, 9)"
19/01/2024 03:35,"89.3 (pg71, 19)","94.3 (pg71, 27)","63.9 (pg71, 2)","46.7 (pg51, 18)","64.6 (pg61, 46)","61.6 (pg71, 21)","100 (pg51, 9)"
19/01/2024 04:15,"100 (pg90, 26)","93.4 (pg71, 27)","68.8 (pg90, 8)","46.5 (pg51, 18)","64.9 (pg61, 46)","59.6 (pg71, 21)","100 (pg61, 9)"
19/01/2024 04:55,"99.7 (pg90, 26)","94.8 (pg71, 27)","68.3 (pg90, 8)","46.9 (pg51, 18)","65.3 (pg61, 46)","57.5 (pg71, 21)","100 (pg71, 10)"
19/01/2024 05:35,"100 (pg90, 26)","96.3 (pg71, 27)","69.1 (pg90, 8)","46 (pg51, 18)","65.6 (pg61, 46)","58.4 (pg71, 21)","100 (pg71, 10)"
19/01/2024 06:15,"99.7 (pg90, 26)","96.3 (pg71, 27)","69 (pg90, 8)","46.1 (pg51, 18)","65.5 (pg61, 46)","57.5 (pg71, 21)","100 (pg90, 9)"
19/01/2024 06:55,"100 (pg90, 26)","95.7 (pg71, 27)","69.5 (pg90, 8)","46.1 (pg51, 18)","64.6 (pg61, 46)","59 (pg71, 21)","100 (pg90, 9)"
19/01/2024 07:35,"99.7 (pg90, 26)","94 (pg71, 27)","68.7 (pg90, 8)","46 (pg51, 18)","45.6 (pg71, 37)","60.1 (pg71, 21)","100 (pg51, 9)"
19/01/2024 08:16,"100 (pg90, 26)","93.9 (pg71, 27)","68.8 (pg90, 8)","30.7 (pg71, 30)","45.6 (pg71, 37)","59 (pg71, 21)","100 (pg71, 10)"
19/01/2024 08:55,"100 (pg90, 26)","95.7 (pg71, 27)","69 (pg90, 8)","30.9 (pg71, 30)","64.9 (pg61, 46)","59.3 (pg71, 21)","100 (pg71, 10)"
19/01/2024 09:35,"1.5 (pg71, 41)","6.3 (pg71, 41)","19.2 (pg71, 41)","2.2 (pg71, 41)","1.6 (pg71, 41)","1.8 (pg71, 41)","0.8 (pg71, 41)"
19/01/2024 10:16,"0.9 (pg71, 41)","5.8 (pg71, 41)","18.3 (pg71, 41)","1.5 (pg71, 41)","0.3 (pg71, 41)","0.1 (pg71, 41)","0.7 (pg71, 41)"
19/01/2024 10:56,0,0,0,0,0,0,0
19/01/2024 11:35,"0.7 (pg71, 41)","6 (pg71, 41)","18.3 (pg71, 41)","0.8 (pg71, 41)","0.3 (pg71, 41)","0.2 (pg71, 41)","0.5 (pg71, 41)"
19/01/2024 12:16,"0.6 (pg71, 41)","5.3 (pg71, 41)","15.8 (pg71, 41)","0.7 (pg71, 41)","0.3 (pg71, 41)","0.3 (pg71, 41)","0.5 (pg71, 41)"
19/01/2024 12:55,0,0,0,0,0,0,0
19/01/2024 13:35,"1.4 (pg71, 41)","6.1 (pg71, 41)","18.3 (pg71, 41)","0.5 (pg71, 41)","0.3 (pg71, 41)","0.4 (pg71, 41)","0.5 (pg71, 41)"
19/01/2024 14:16,"87.1 (pg71, 19)","92.1 (pg71, 27)","64.4 (pg51, 3)","48.8 (pg51, 18)","65.4 (pg61, 46)","69.9 (pg71, 21)","100 (pg51, 9)"
19/01/2024 15:02,"100 (pg90, 26)","92.3 (pg71, 27)","66.2 (pg90, 8)","47.8 (pg51, 18)","64.6 (pg61, 46)","70.7 (pg71, 21)","100 (pg71, 10)"
19/01/2024 15:36,"87.5 (pg71, 19)","95.7 (pg71, 27)","64.5 (pg71, 3)","47.4 (pg51, 18)","65.7 (pg61, 46)","68.3 (pg71, 21)","100 (pg71, 10)"
19/01/2024 16:16,"1.5 (pg51, 35)","5.8 (pg51, 35)","19.2 (pg51, 35)","2.2 (pg51, 35)","0.4 (pg51, 35)","1.4 (pg51, 35)","0.8 (pg51, 35)"
19/01/2024 16:55,0,0,0,0,0,0,0
19/01/2024 17:36,0,0,0,0,0,0,0
19/01/2024 18:16,0,0,0,0,0,0,0
19/01/2024 18:55,0,0,0,0,0,0,0
19/01/2024 19:35,0,0,0,0,0,0,0
19/01/2024 20:23,0,0,0,0,0,0,0
19/01/2024 20:56,0,0,0,0,0,0,0
19/01/2024 21:35,0,0,0,0,0,0,0
19/01/2024 22:16,0,0,0,0,0,0,0
19/01/2024 22:55,0,0,0,0,0,0,0
19/01/2024 23:35,0,0,0,0,0,0,0
19/07/2023 00:15,"100 (pg41, 39)","94.9 (pg71, 27)","73.4 (pg90, 8)","39.3 (pg41, 45)","45.4 (pg71, 37)","64.1 (pg71, 21)","100 (pg31, 7)"
19/07/2023 00:56,"100 (pg41, 36)","96.1 (pg71, 27)","74 (pg90, 8)","39.4 (pg41, 45)","45.5 (pg71, 37)","60.5 (pg41, 21)","100 (pg41, 9)"
19/07/2023 01:37,"100 (pg90, 27)","95.8 (pg71, 27)","75 (pg90, 8)","39.5 (pg41, 45)","45.1 (pg71, 37)","59.1 (pg41, 21)","100 (pg41, 9)"
